,tweet,label (KMeans),label (HAC)
12642,Pemerintah Hapus Sanksi untuk Arsitek di Omnibus Law Cipta Kerja   https://t.co/IgCB3Lr8JK lewat @epicentrum_news,0,1
12643,"Inilah mengapa Pemrintah prcpt draft ""UU Omnibus Law"" d srahkn ke DPR RI karna banyak pasal yg di ""SELUDUPKAN"", yg PEMERINTAH tdk mau ""BOLA PANAS"" di tgn mrka.  SALAH SATU PASAL, dlm UU Omnibus Law GUBERNUR BISA DI PECAT OLEH MENDAGRI  #BongkarMegaKorupsi   https://t.co/HwuJDLRHjj",1,0
12644,#NewslineBisnis Sektor usaha mikro kecil dan menengah (UMKM) memiliki peran besar dalam mendongkrak pertumbuhan ekonomi Indonesia. Pemerintah pun berkomitmen untuk memberdayakan UMKM dalam negeri melalui rancangan kebijakan Omnibus Law.  https://t.co/SOzNo2G83M  https://t.co/gImunaShYY,1,0
12645,PWI meminta pemerintah untuk menarik dan memperbaiki terlebih dahulu RUU Omnibus Law sebelum diajukan ke Parlemen.   https://t.co/MDKy3tvShX,0,1
12646,"Dinilai Lawan pemerintah, Diskusi Tolak Omnibus Law Dibubarkan Polisi  https://t.co/MP2N16rRd3",0,0
12647,Pemerintah telah menyerahkan draf Omnibus Law Rancangan Undang-Undang Cipta Kerja (RUU Ciptaker). Wakil Ketua Umum DPP PKB Ida Fauziyah mempersilakan publik untuk mengakses dan membahas isi RUU tersebut melalui berbagai media.  https://t.co/MQl9zDyZRz,1,0
12648,Guru Besar UI Minta Pemerintah Tarik Kembali Omnibus Law Gara-Gara Pernyataan Pihak Istana  https://t.co/WGCVivzQgt  https://t.co/5f3H3wIZn7,0,1
12649,"@jokowi Rakyat mengkritisi dan menolak revisi UU KPK tapi trnyata tetap jalan terus hingga akhirnya diundangkan pemerintah. Apa tanggapan njenengan, mas? Modus yg sama akan dilakukan thd omnibus law??",1,0
12650,"Sy rasa berat..mrk tdk akan peduli..sedangkan Revisi UU KPK, di Demo besar2an, ada korban berjatuhan dan hampir seluruh daerah Demo, tetap aja @DPR_RI &amp; Pemerintah tdk perlu tau. ~~ Tolak RUU Omnibus Law Cipta Kerja, Buruh dn Mahasiswa akan Turun ke Jalan.  https://t.co/tDYQubrPOY",1,0
12651,"@republikaonline Cocoklah disebut Omnibus Cilaka (Cipta Lapangan Kerja) yg malah mengancam pemilik pekerjaan, kok Pemerintah @jokowi n @mohmahfudmd ini aneh mau mbuka lapangan kerja malah mengancam pekerja.. LOGIKA SAKIT JIWA.. #OmnibusLawSampah",1,0
12652,"Cocoklah disebut Omnibus Cilaka (Cipta Lapangan Kerja) yg malah mengancam pemilik pekerjaan, kok Pemerintah @jokowi n @mohmahfudmd ini aneh mau mbuka lapangan kerja malah mengancam pekerja.. LOGIKA SAKIT JIWA.. #OmnibusLawSampah",1,0
12653,"Melalui Draft Omnibus Law Cipta Lapangan Kerja, kabarnya pemerintah akan mempermudah izin Tenaga Kerja Asing. Lalu seperti apa sih aturan Tenaga Kerja Asing yang kini sudah ada? Yuk cari tahu di sini. #OmnibusLaw  #Tenagakerjaasing #UUKetenagakerjaan  https://t.co/fxPGeGWyPb",1,0
12654,"@ecosocrights Apakah dalam pembahasan RUU Omnibus Law hanya DPR dan Pemerintah?, tidak diikut sertakan elemen masyarakat, akademisi duduk bersama membahas demi win-win solution?",1,0
12655,"Staf Khusus Presiden Jokowi, Dini Purwono, menjelaskan polemik Pasal 170 terkait Peraturan Pemerintah (PP) bisa mengubah Undang-undang (UU) di Omnibus Law.  https://t.co/3exrvalb1o",1,0
12656,"Sebenarnya agenda pemerintah itu ""sinkronisasi hukum nasional"", tapi ada yg nylekop Omnibus Law. Sehingga viral lah.",0,1
12657,"Draft Rancangan Undang-Undang Omnibus Law Cipta Kerja menuai kritik dari berbagai kalangan, di antaranya terkait kewenangan Presiden Republik Indonesia bisa mengubah ketentuan dalam UU Omnibus Law dengan Peraturan Pemerintah.",1,0
12658,"Pemerintah akan roadhsow sosialisasi omnisbus law. Fraksi Golkar juga akan menggelar FGD tentang omnibus law, 26 Feb. Untuk umum, datang yaaa😊   https://t.co/LifmqjwDb8",1,0
12659,Refly Harun Curiga Pemerintah Pusat Gunakan Omnibus Law untuk Tumpuk Kekuasaan  https://t.co/h7fDe19oxb #Hukum #Kekuasaan  https://t.co/vGaMXo4vMT,0,0
12660,PWI Minta Pemerintah Segera Perbaiki UU Omnibus Law  https://t.co/z1eUi1zXf8,0,1
12661,"Pemerintah Tetap Teguh, Omnibus Law Solusi Dongkrak Ekonomi  https://t.co/Sma3DwIli7  https://t.co/keHnUTgbMp",0,1
12662,FPD Minta Pemerintah Tarik RUU Cipta Kerja dari DPR RI   https://t.co/KhBzibmCQJ  Anggota Komisi XI @FPD_DPR @didi_irawadi minta pemerintah menarik Omnibus Law RUU Cipta Kerja dari DPR RI. Ia juga meminta pemerintah menghapus pasal 170 dalam RUU tsb.  #OmnibusLaw  https://t.co/kdR0cprUYs,1,0
12663,"@lafellaw @yohanagril @FerdinandHaean2 Urusan salh ketik biasa,,,bahkan pemerintah pusat salah ketiknya bukan satu kata,malah satu alenia trkait omnibus law😀😀😀",1,0
12664,Menteri Ketenagakerjaan Ida Fauziyah mengatakan pemerintah tidak menghapus cuti melahirkan dan hak cuti lainnya dalam omnibus law RUU Cipta Kerja.  https://t.co/BMs0kPeuRf,1,0
12665,@null Guru Besar UI Minta Pemerintah Tarik Kembali Omnibus Law RUU Ciptaker! Hal ini u   https://t.co/qnMct1OrGf,0,1
12666,Menteri Tenaga Kerja Ida Fauziyah mempersilakan publik mengkritisi Omnibus Law RUU Cipta Kerja yang telah diserahkan oleh pemerintah kepada DPR. Masukan mengenai RUU tersebut merupakan bagian demokrasi. #IdaFauziyah #OmnibusLaw  https://t.co/lbznI2kZ6t,1,0
12667,Bima Arya: Omnibus Law Bentuk Sikap Otoriter Pemerintah!  https://t.co/CpaO1PtVvc,0,1
12668,"Omnibus Law Ada Salah Ketik, Gerindra Minta Pemerintah Tarik Draf  https://t.co/ShxAQdUXiX  https://t.co/whOiASM2B6",0,1
12669,"baru kelar baca diskusi mengenai RUU omnibus. beberapa poin sepakat dgn bang med. untuk mengundang dan mempertahankan investor jgn melulu cuma melihat upah &amp; hak2 yg harusnya memang diberikan ke pekerja, tp regulasi pemerintah jg harus diubah, kaya pajak, kepastian hukum, dll",1,0
12670,"@cakbim_ @lilaccountz ini yg ngusulin pemerintah,kemungkinannya besar karna cakupan RUU yg di omnibus law emang banyak,perlu nyusun draft dari jauh jauh hari",0,1
12671,"Wah...  Seram juga ini.  😐  Selain mengawal pembebasan lahan, pemerintah juga akan mempermudah pengurusan AMDAL dan IMB bagi investor.   Omnibus Law CILAKA yang bisa bikin 'CELAKA'.",1,0
12672,"Pemerintah ngusik ‘dapur’ warganya (omnibus law). Terus ngurusin ‘ranjang’ warganya (larangan BDSM). Skrg mau ngurusin ‘takdir’ warganya (nikahin orang miskin).   Kalo begini, Pemerintah kaya lagi main sim city.   Begini kah ‘NKRI harga mati’ yg sering kalian sebut ???!!",1,0
12673,"Reposted from @ditjen_imigrasi Belakangan ini, istilah omnibus law cukup populer di Indonesia. Sekarang ini pemerintah sedang gencar meyakinkan publik tentang omnibus law sebagai solusi tepat pembangunan, salah…  https://t.co/vSMrFPHFnG",1,0
12674,"Ketua DPR RI, Puan Maharani meragukan pihak yang mengkritisi draft Omnibus Law. Ia mengklaim, bisa jadi pihak-pihak itu mendapat draft yang bukan resmi dari Pemerintah.  https://t.co/48NCVdxMby",1,0
12675,"Jangankan omnibus law yang jelas2 dibuat untuk dan berpihak kepentingan investor pemilik modal, saya juga sangat tidak setuju dan menentang keras setiap undang2, peraturan dan kebbijakan pemerintah yang merugikan atau tidak mensejahterakan rakyat banyak negara ini...",1,0
12676,"yang bener aja ini omnibus law. bikin kebijakan malah bertentangan dgn semangat reformasi. kalo kek gini mah pemerintah semakin over power dan berpotensi otoriter.  pemerintah berwenang mengubah UU, asli bakal kacau hierarki hukum. lucu ah :)  https://t.co/5e5DS75JnV",1,0
12677,Pemerintah diminta terbuka dan menjelaskan ke publik terkait kesalahan Pasal 170 dalam draft Omnibus Law RUU Cipta Kerja. Hal itu penting dilakukan agar RUU tersebut tidak terus menjadi polemik.  Selengkapnya   https://t.co/wbQhvbSou4  #NasDemAntiMahar @adityawilly,1,0
12678,"Satu-satunya guna RUU Ketahanan keluarga ini adalah kalau besok ada demo besar-besaran menolak Omnibus Law, yaa bisa barengan penolakan RUU Ketahanan keluarga juga, biar buzzer-buzzer pemerintah nda bisa lagi nuduh kalo demonya ditunggangi oposisi.",1,0
12679,Pak presiden @jokowi tolong awasin anak buahmu (polisi) yg suka mengintimidasi rakyat. Gimana rakyat bisa memberi kritik &amp; saran atas RUU Omnibus Law ini kalo untuk diskusi saja mau dibubarkan oleh polisi. Padahal katanya pemerintah terbuka atas kritik dari rakyat. Tapi kok gitu?,1,0
12680,PWI Tolak Pemberian Sanksi Lewat Peraturan Pemerintah dalam Draf RUU Omnibus Law  https://t.co/upAiEOixR9  https://t.co/3y2LWV4mj2,0,1
12681,"Parpol yg tdk mengerti tugasnya di DPR utk sempurnakan draf RUU Omnibus Law di RDP dgn ahli maupun Sidang2 Komisi dgn Pemerintah. Itu tugas Legislasi Wakil Rakyat selain tugas Budgeting &amp; Pengawasan. Kalau Rakyat ingin demo Omnibus Law, demolah Wakil2 anda di DPR itu.",1,0
12682,@Frend81739521 @trio_raden @ILCtv1 Pemerintah ada prestasi itu pasti. Tapi liat belakangan ini. Yg bikin gaduh malah dari dalam pemerintahan sendiri. Mulai dari Omnibus Law sampe menteri yg bikin pernyataan asal bunyi. Apa itu bukan gaduh n provokator? Klo gak tahan kritik jgn jadi pejabat n jgn jadi pemerintah,1,0
12683,"Berperanlah dlm pembahasan berbagai Omnibus Law dlm Dengar Pendapat &amp; Sidang2 Komisi di DPR, jangan cuma ribut di Medsos. DPR itu ""pelayan"" Rakyat dlm pengesahan UU &amp; pengawasan thd Pemerintah. Jika mereka tdk lakukan tugasnya dgn baik, makzulkanlah, demolah, jangan pilih lagi.",1,0
12684,"FPI: ""Omnibus law tak ayal hanya akal-akalan pemerintah untuk membodohi masyarakat. RUU sapu jagat ini antinya akan menguntungkan pengusaha asing dan melemahkan pengusaha lokal.""  https://t.co/rpcw8b3zYl",1,0
12685,Omnibus law memberi mandat pemerintah mengubah ketentuan dalam UU lewat PP.  https://t.co/Puorc9NoXC,0,1
12686,"Mahfud soal Penolakan Omnibus Law: Silakan Debat di DPR  Yth. Prof. @mohmahfudmd, jangan begitu kesannya kok asbun gitu.  Anda itu pemerintah diberi sumber daya finansial, SDM dan macam2 fasilitas kok ngomong ""salah ketik"", pernyataan itu ngak mutu   https://t.co/dtSeD5zO86",1,0
12687,Jokowi Janji Tampung Masukan Soal RUU Cipta Kerja yang Kontroversial. Omnibus law yang diinisiasi pemerintah untuk menggenjot investasi dikritik tidak pro buruh dan lingkungan.  https://t.co/FUsGqQ81Rb #OmnibusLaw  https://t.co/0xx1S0c3IP,1,0
12688,Gerindra Minta Pemerintah Tarik Draf Omnibus Law Cipta Kerja~ kan...  https://t.co/HRT08Abhn7,0,1
12689,"Baru menyimak Omnibus Law dikit, eh udah ada lagi RUU ketahanan keluarga yang nggak kalah ngaconya.   Pemerintah ini melindungi rakyat yang mana sih?😭",1,0
12690,Pemerintah menghilangkan ketentuan izin lingkungan dalam draf omnibus law Rancangan Undang-undang atau RUU Cipta Kerja  https://t.co/NlWdNdhwXf,0,0
12691,Menteri Hukum dan Hak Asasi Manusia (Menkumham) Yasonna Laoly membeberkan alasan pemerintah mengebut Omnibus Law. Kenapa?  https://t.co/PfohkJ6tUO,1,0
12692,"Kisruh Omnibus Law, PBNU Minta Nahdliyin Tekan Pemerintah  Reporter:   Friski Riana  Editor:   Jobpie Sugiharto  Selasa, 18 Februari 2020 17:07 WIB   https://t.co/17TxHV7gdx",1,0
12693,Anggota Komisi VI DPR Marwan Jafar meminta pemerintah memprioritaskan UMKM dalam Rancangan Undang-undang tentang Omnibus Law Cipta Kerja. #MarwanJafar  https://t.co/Z9jMPwCmXf,0,0
12694,Selaras dgn cuitan saya tgl 18 Feb ( 2 hari yl)  Gerindra Minta Pemerintah Tarik Draf Omnibus Law Cipta Kerja   https://t.co/mT5qATrPjh,1,0
12695,"Persatuan Wartawan Indonesia (PWI) menolak kehadiran Peraturan Pemerintah (PP) dalam draft Omnibus Law RUU Cipta Kerja yang diserahkan pemerintah kepada DPR. Di sisi lain, PWI mendukung kenaikan sanksi dalam pidana pers agar semakin profesional.  https://t.co/4ZMYs4lIPw",1,0
12696,"@eunikeglr Guys ada yg bisa ngasih tau ga kenapa pemerintah ga ada sosialisasi apapun kya omnibus law, trus yg kmrn smpe demo gede2an, juga tax amnesty, knp ga ada sebuah platform pemerintah yg mengclearkan ini, semua nya jd misleading.",1,0
12697,"Soal cuti melahirkan di RUU Ketahanan Keluarga itu, iya bagus memang, tapi jadinya bertentangan dengan omnibus law yang menghapus cuti itu.   Raka bilang, pemerintah pilih mana nih? Keluarga atau investor? :)",1,0
12698,@mfm74 Sekarang bagaimana pemerintah nya aja nggak cuma memberikan jalan untuk investor tapi juga menlindungi hak hak pekerja di negara. Dan sejauh ini Omnibus law nggak begitu berpihak sama proletar. Pada akhir nya inverse relationship sih up working condition = lesser investors.,1,0
12699,"Menteri Dalam Negeri, Tito Karnavian mengajak semua pihak mendukung RUU Omnibus Law Cipta Kerja. Omnibus Law dibutuhkan pemerintah saat ini untuk mempercepat investasi dan penciptaan lapangan kerja.  https://t.co/GdgKyz9BIi  https://t.co/sFP130iewa",1,0
12700,"@corpatheone Loe td bahas UU KPK, sekrg geser ke omnibus law 😂  Pemerintah yg ajukan RUU, yg bahas &amp; mengesahkan DPR  Loe belajar dulu soal hukum tata negara ya tong, ntar kalo udh katam balik lg kesini Omnibus law msh kontroversi, msh mentah krn usulannya blm masuk ke DPR",1,0
12701,Mencoba mencari benang merah antara: Ibukota Baru Draft Omnibus Law Suap KPU Jiwasraya Gate Asabri Gate Agama Musuh Pancasila Nurhadi dan Istri Harun Masiku Hilang Dynasti Politik Eks isis  Phinisi terbalik Tidak import tapi import PHK Pemerintah tdk jujur Eksport benih lobster,1,0
12702,@Dandhy_Laksono Sebenarnya apa pertimbangan pemerintah untuk tetap membuat Omnibus Law? Padahal di sisi lain mereka mengetahui jikalau hambatan utama dalam investasi adalah tingkat korupsi yang tinggi.,0,1
12703,"@mahabaratha2019 @k3rupux @minang_parewa01 @DeffiMasrizal_1 @SatoeGaruda @Freedomland3201 @BIK_freedomland @jaramanee @S1Lum4n @Bang_N_E_O @DheaMelinda2011 @MichelAdamRR @__Aiek__Channel @MichelAdamSS @SembodroDewi @02diah_soewarno @freedomland3202 @pasopati2020 @__aiek_esthreem @SisiLusipara @mboy72 @hen1n9 @amsalri @DPras2000 @bomber_tagar @Kapteen_ @DayatPondok @J4NGKRIIIK_BOSS @wkodry5 @Pejuang_Langit @Anak_Garundang7 @SiTampanAlfino @Hendrick671 @art70831579 @hendrick701 @girl @IqVandys @Fajre @AriePrabu7 @cinnamon_irish @MarthaAprilia5 @AmiraSwandary99 @Lucky_L4k1 @sonikurniawan89 @TrieSuharti Gausah menggiring opini publik pak, rezim mana? Rezim baik baik aja. Omnibus law juga yang di goreng goreng. Gamungkin pemerintah menjatuhkan rakyat nya. Apalagi pemimpin menjatuhkan rakyatnya.jangan jadi provokator",1,0
12704,"Omnibus Law Cipta Kerja Salah Ketik, Gerindra Minta Pemerintah Segera Perbaiki #TauCepatTanpaBatas #BeritaTerkini #Berita #News #BeritaNasional .  https://t.co/5PRst0o0xr",1,0
12705,"@null Omnibus Law Cipta Kerja Salah Ketik, Gerindra Minta Pemerintah Segera Perbaiki D   https://t.co/xMB1VWpxRe",0,1
12706,Kejutan Omnibus Law: Jokowi Bisa Ubah UU Lewat Peraturan Pemerintah  https://t.co/nJaGftpZfx,0,1
12707,"Sebagai pengusul UU, pemerintah akan melibatkan seluruh stakeholder mulai dari pengsuaha hingga serikat pekerja dalam melakukan pembahasan RUU sapu jagat (omnibus law) tersebut.   https://t.co/xrNAfl3lxW",0,0
12708,Langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa meningkatnya arus masuk investasi di Indonesia sehingga juga berdampak pada ketersediaan lapangan pekerjaan.  https://t.co/UMQWYgPPTt,1,0
12709,Gerindra meminta pemerintah menarik draf RUU Omnibus Law Cika untuk diperbaiki dulu setiap pasalnya.  https://t.co/t3YqICn7ZN,0,1
12710,"@null Omnibus Law Ada Salah Ketik, Gerindra Minta Pemerintah Tarik Draf Partai Gerindr   https://t.co/NufADPAi7S",0,1
12711,"Melalui omnibus law, pemerintah upayakan serap tiga juta tenaga kerja  https://t.co/G67CYr3dTz",0,0
12712,Langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa meningkatnya arus masuk investasi di Indonesia sehingga juga berdampak pada ketersediaan lapangan pekerjaan. Tantangan ekonomi…  https://t.co/MkSe3Kljyo,1,0
12713,"“Pemerintah &amp; DPR ingin mendengar apa saja keluhan, perhatian yang diutarakan oleh semua stakeholder, ini tugas kita semua,” ujar Sofyan A. Djalil pada diskusi Implikasi RUU Omnibus Law Terhadap Praktik Penataan Ruang, di Gd. Kementerian ATR/BPN, Jakarta, Rabu (19/02/2020)  https://t.co/M5cBpcs3yR",1,0
12714,Langkah Pemerintah terkait kebijakan _Omnibus Law_ dapat memicu pertumbuhan ekonomi berupa meningkatnya arus masuk investasi di Indonesia sehingga juga berdampak pada ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar.  https://t.co/WvTm4pOHHV,1,0
12715," https://t.co/Nr6zK0wLNy  Omnibus Law Hapus Aturan IMB, Pemda Terancam Hilang Rp4 T per Tahun: Peneliti Komite Pemantauan Pelaksanaan Otonomi Daerah (KPPOD), Henny Prasetyowati, menolak penghapusan kewenangan pemerintah daerah dalam mengeluarkan aturan Izin… Sumber merdeka com  https://t.co/KMh1SZVyao",1,0
12716,"@detikcom @detikfinance Kita ataupun pemerintah seharusnya bukan pada taraf menyalahkan pengangguran tapi bagaimana menciptakan solusi yaitu lapangan pekerjaan, pemerintah setidaknya mempermudah bukan dengan hal sebaliknya yg tertulis di Omnibus Law yang malah  mpersulit &amp; tambah lebih banyak penganggur",1,0
12717,"Anggota Komisi XI ⁦@DPR_RI⁩ dr Fraksi ⁦@PDemokrat⁩ , ⁦@didi_irawadi⁩ Syamsudin, menilai alasan pemerintah salah ketik Pasal 170 dlm draf omnibus law RUU Cipta Kerja tak masuk akal. Didi menilai Pemerintah mmg ingin UU bisa dirubah dgn PP  https://t.co/5cNBcoXTWP",1,0
12718,"#Kom6 Evita @PDI_Perjuangan #Jateng3 : Mengenai rencana kopersi yaitu LPSK untuk sekarang belum ada,  sementara Pemerintah membuat lembaga penjaman pinjamaan polis. Kita harapkan dari omnibus law bapak untuk masukan ini,  jika Pemerintah bisa ... (1)",1,0
12719,"Repost @ditjen_imigrasi  Belakangan ini, istilah omnibus law cukup populer di Indonesia. Sekarang ini pemerintah sedang gencar meyakinkan publik tentang omnibus law sebagai solusi tepat pembangunan, salah satunya dalam bidang ekonomi. #SahabatPengayoman  https://t.co/l70tGEN8X7",1,0
12720,#TiketPenerbangan.salah satu dari banyak manfaat Omnibus Law Ciptaker : pengaturan tarif penerbangan tarif ekonomi oleh Peraturan Pemerintah  banyak manfaat Omnibus Law Ciptaker termasuk diaturnya #TiketPenerbangan,0,0
12721,"Inilah mengapa Pemerintah,percepat draft ""UU Omnibus Law"" di serahkan ke DPR RI,karna banyak pasal yang di ""SELUDUPKAN"", yang PEMERINTAH tidak mau ""BOLA PANAS"" di tangan mereka.  ""SALAH SATU PASAL,dalm UU Omnibus Law, ""GUBERNUR BISA DI PECAT OLEH MENDAGRI   https://t.co/NzK7h3JfPV",1,0
12722,"Apa pertimbangan rancangan UU sapu jagat yang membabat kewenangan pemerintah daerah? Omnibus Law UU sapu jagat ada yg mendukung, ada yg menolak. Benarkah undang-undang ini hanya untungkan investor? @MetroTVNewsRoom malam ini, Kamis (20/2) LIVE pkl 20.05 WIB. #MetroTVNewsRoom  https://t.co/9ytAhkKhB9",1,0
12723,"""Permasalahan Amsal pada praktiknya pun tidak terjawab dengan konsep Omnibus Law yang ditawarkan pemerintah. Istilahnya, sudah sakit justru diberi obat yang salah."" - Andri Gunawan.",1,0
12724,"@WikiDPR #Kom6 Evita @PDI_Perjuangan #Jateng3 : Mengenai rencana kopersi yaitu LPSK untuk sekarang belum ada,  sementara pemerintah membuat lembaga penjaman pinjamaan polis. Kita harapkan dari omnibus law bapak untuk masukan ini,  jika pemerintah bisa ...",1,0
12725,"@Ameeramantikah @Art_fleck_14 pemerintah dan DPR masih membuka ruang dialog seluas-luasnya untk membahas pasal2 ketenagakerjaan Undang-Undang Omnibus Law Cipta Kerja. Oleh karena itu, pemerintah berharap asosiasi pekerja dan kelompok buruh memanfaatkan dialog tripatrit dalam pembahasan RUU Cipta Kerja di DPR.",1,0
12726,TERBUKTIKAH KEKUASAAN TELAH MENGUASAI SEMUA LINI?  Diskusi Tolak Omnibus Law saja sudah hrs mendapat ijin Diskusi Tolak Omnibus Law saja sdh dibilang MENENTANG KEBIJAKAN PEMERINTAH  Dan polisipun menggunakan status hukum utk membubarkan  OTORITER BUKAN DEMOKRASI  #JKWjawaraNgibul,1,0
12727,"Polemik perumusan omnibus law RUU Cipta Kerja masih terus bergulir. Setelah adanya kekhawatiran terhadap kesejahteraan buruh, warganet kembali dikejutkan dengan dugaan 'salah ketik' draf RUU yang saat ini mulai melebar pada opini 'pemerintah otoriter'.    https://t.co/8hD95i9d5T",1,0
